Country Code,Country Name,Income Group,Indicator Code,Indicator Name,Region,Year,Energy Consump.
BRA,Brazil,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1996,44.53288239
COL,Colombia,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1996,33.77539832
CRI,Costa Rica,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1996,36.65421713
CUB,Cuba,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1996,41.42907161
DMA,Dominica,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1996,20.84830851
DOM,Dominican Republic,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1996,20.31094881
ECU,Ecuador,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1996,19.29146026
GRD,Grenada,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1996,6.146773411
GTM,Guatemala,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1996,65.72537786
GUY,Guyana,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1996,38.60819361
JAM,Jamaica,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1996,10.12420147
MEX,Mexico,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1996,13.06472384
PAN,Panama,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1996,37.34844446
PRY,Paraguay,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1996,70.75909666
PER,Peru,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1996,31.71453523
LCA,St. Lucia,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1996,2.858278952
VCT,St. Vincent and the Grenadines,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1996,8.99019363
ARG,Argentina,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1997,10.9990734
BRA,Brazil,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1997,43.72510837
COL,Colombia,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1997,25.80034772
CRI,Costa Rica,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1997,33.56391353
CUB,Cuba,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1997,36.81811856
DMA,Dominica,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1997,15.51731238
DOM,Dominican Republic,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1997,18.25113361
ECU,Ecuador,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1997,16.54279275
GRD,Grenada,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1997,8.325807873
GTM,Guatemala,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1997,65.30400269
GUY,Guyana,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1997,36.9338793
JAM,Jamaica,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1997,10.29331271
MEX,Mexico,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1997,12.69977739
PAN,Panama,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1997,37.03981096
PRY,Paraguay,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1997,69.52088945
PER,Peru,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1997,31.73988848
LCA,St. Lucia,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1997,3.000783987
VCT,St. Vincent and the Grenadines,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1997,8.783419895
ARG,Argentina,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1998,11.34300914
BRA,Brazil,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1998,43.86157674
COL,Colombia,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1998,25.93868376
CRI,Costa Rica,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1998,28.89051122
CUB,Cuba,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1998,34.82274699
DMA,Dominica,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1998,15.00513746
DOM,Dominican Republic,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1998,19.751092
ECU,Ecuador,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1998,18.19074897
GRD,Grenada,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1998,10.11058554
GTM,Guatemala,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1998,62.03969591
GUY,Guyana,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1998,34.65207317
JAM,Jamaica,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1998,9.371866014
MEX,Mexico,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1998,12.23845337
PAN,Panama,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1998,31.96695581
PRY,Paraguay,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1998,67.43981568
PER,Peru,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1998,32.69228951
LCA,St. Lucia,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1998,2.648507464
VCT,St. Vincent and the Grenadines,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1998,7.153688113
ARG,Argentina,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1999,10.30617339
BRA,Brazil,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1999,44.09727587
COL,Colombia,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1999,29.13546989
CRI,Costa Rica,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1999,29.89049818
CUB,Cuba,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1999,33.71908331
DMA,Dominica,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1999,14.07680977
DOM,Dominican Republic,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1999,19.53729021
ECU,Ecuador,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1999,21.05577975
GRD,Grenada,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1999,10.29564426
GTM,Guatemala,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1999,64.60552182
GUY,Guyana,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1999,35.74764476
JAM,Jamaica,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1999,9.331297862
MEX,Mexico,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1999,12.74846132
PAN,Panama,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1999,34.2160202
PRY,Paraguay,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1999,65.87586074
PER,Peru,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1999,30.68012856
LCA,St. Lucia,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1999,2.527155625
VCT,St. Vincent and the Grenadines,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/1999,6.54417466
ARG,Argentina,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/2000,9.847999573
BRA,Brazil,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/2000,42.76399994
COL,Colombia,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/2000,28.0340004
CRI,Costa Rica,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/2000,32.94649887
CUB,Cuba,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/2000,34.43479919
DMA,Dominica,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/2000,11.03429985
DOM,Dominican Republic,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/2000,19.13870049
ECU,Ecuador,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/2000,19.42849922
GRD,Grenada,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/2000,10.49580002
GTM,Guatemala,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/2000,62.74729919
GUY,Guyana,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/2000,29.75370026
JAM,Jamaica,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/2000,9.368599892
MEX,Mexico,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/2000,12.16829968
PAN,Panama,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/2000,27.67399979
PRY,Paraguay,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/2000,70.41439819
PER,Peru,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/2000,38.57229996
LCA,St. Lucia,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/2000,24.05290031
VCT,St. Vincent and the Grenadines,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/2000,8.491399765
SUR,Suriname,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/2000,23.62969971
ARG,Argentina,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/2001,11.50889969
BRA,Brazil,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/2001,41.43610001
COL,Colombia,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/2001,27.24029923
CRI,Costa Rica,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/2001,32.10760117
CUB,Cuba,Upper middle income,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),Latin America & Caribbean,01/01/2001,34.05469894
